placeID,Start Time,End Time,days
132879,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132879,12:00:00 AM,12:00:00 AM,Sat;
132879,12:00:00 AM,12:00:00 AM,Sun;
132878,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132878,12:00:00 AM,12:00:00 AM,Sat;
132878,12:00:00 AM,12:00:00 AM,Sun;
132877,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132877,12:00:00 AM,12:00:00 AM,Sat;
132877,12:00:00 AM,12:00:00 AM,Sun;
132876,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132876,12:00:00 AM,12:00:00 AM,Sat;
132876,12:00:00 AM,12:00:00 AM,Sun;
132875,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132875,12:00:00 AM,12:00:00 AM,Sat;
132875,12:00:00 AM,12:00:00 AM,Sun;
132874,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132874,12:00:00 AM,12:00:00 AM,Sat;
132874,12:00:00 AM,12:00:00 AM,Sun;
132873,11:00:00 AM,11:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132873,11:00:00 AM,11:00:00 PM,Sat;
132873,11:00:00 AM,11:00:00 PM,Sun;
132872,9:00:00 AM,10:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132872,9:00:00 AM,10:00:00 PM,Sat;
132872,12:00:00 AM,1:00:00 AM,Sun;
132871,3:00:00 PM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132871,3:00:00 PM,12:00:00 AM,Sat;
132871,3:00:00 PM,12:00:00 AM,Sun;
132870,10:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132870,10:00:00 AM,12:00:00 AM,Sat;
132870,10:00:00 AM,12:00:00 AM,Sun;
132869,10:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132869,10:00:00 AM,12:00:00 AM,Sat;
132869,10:00:00 AM,12:00:00 AM,Sun;
132868,2:00:00 PM,3:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132868,2:00:00 PM,3:00:00 AM,Sat;
132868,2:00:00 PM,3:00:00 AM,Sun;
132867,8:00:00 AM,11:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132867,8:00:00 AM,12:00:00 AM,Sat;
132867,8:00:00 AM,12:00:00 AM,Sun;
132866,9:00:00 AM,11:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132866,9:00:00 AM,11:00:00 PM,Sat;
132866,9:00:00 AM,11:00:00 PM,Sun;
132865,8:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132865,8:00:00 AM,12:00:00 AM,Sat;
132865,8:00:00 AM,12:00:00 AM,Sun;
132864,8:00:00 PM,2:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132864,8:00:00 PM,6:00:00 AM,Sat;
132864,8:00:00 PM,4:00:00 AM,Sun;
132863,10:00:00 AM,11:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132863,10:00:00 AM,11:00:00 PM,Sat;
132863,10:00:00 AM,11:00:00 PM,Sun;
132862,9:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132862,9:00:00 AM,12:00:00 AM,Sat;
132862,9:00:00 AM,12:00:00 AM,Sun;
132861,10:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132861,10:00:00 AM,12:00:00 AM,Sat;
132861,10:00:00 AM,12:00:00 AM,Sun;
132860,10:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132860,10:00:00 AM,12:00:00 AM,Sat;
132860,10:00:00 AM,12:00:00 AM,Sun;
132859,9:00:00 AM,11:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132859,9:00:00 AM,11:00:00 PM,Sat;
132859,9:00:00 AM,11:00:00 PM,Sun;
132858,6:00:00 PM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132858,6:00:00 PM,12:00:00 AM,Sat;
132858,6:00:00 PM,12:00:00 AM,Sun;
132857,10:00:00 AM,11:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132857,10:00:00 AM,11:00:00 PM,Sat;
132857,10:00:00 AM,11:00:00 PM,Sun;
132856,10:00:00 AM,11:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132856,10:00:00 AM,11:00:00 PM,Sat;
132856,10:00:00 AM,11:00:00 PM,Sun;
132855,10:00:00 AM,5:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132855,10:00:00 AM,5:00:00 PM,Sat;
132855,10:00:00 AM,5:00:00 PM,Sun;
132854,10:00:00 AM,11:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132854,10:00:00 AM,11:00:00 PM,Sat;
132854,10:00:00 AM,11:00:00 PM,Sun;
132853,12:00:00 PM,8:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132853,12:00:00 PM,8:00:00 PM,Sat;
132853,12:00:00 AM,1:00:00 AM,Sun;
132852,6:00:00 PM,6:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132852,6:00:00 PM,6:00:00 AM,Sat;
132852,6:00:00 PM,5:00:00 AM,Sun;
132851,9:00:00 AM,11:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132851,9:00:00 AM,11:00:00 PM,Sat;
132851,9:00:00 AM,11:00:00 PM,Sun;
132850,8:00:00 AM,11:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132850,8:00:00 AM,11:00:00 PM,Sat;
132850,6:00:00 PM,11:00:00 PM,Sun;
132849,2:00:00 PM,10:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132849,2:00:00 PM,10:00:00 PM,Sat;
132849,2:00:00 PM,10:00:00 PM,Sun;
132848,5:00:00 PM,2:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132848,5:00:00 PM,2:00:00 AM,Sat;
132848,5:00:00 PM,2:00:00 AM,Sun;
132847,8:00:00 PM,2:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132847,8:00:00 PM,2:00:00 AM,Sat;
132847,8:00:00 PM,2:00:00 AM,Sun;
132846,8:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132846,8:00:00 AM,12:00:00 AM,Sat;
132846,8:00:00 AM,12:00:00 AM,Sun;
132845,7:00:00 PM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132845,7:00:00 PM,12:00:00 AM,Sat;
132845,7:00:00 PM,12:00:00 AM,Sun;
132844,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132844,12:00:00 AM,12:00:00 AM,Sat;
132844,12:00:00 AM,12:00:00 AM,Sun;
132843,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132843,12:00:00 AM,12:00:00 AM,Sat;
132843,12:00:00 AM,12:00:00 AM,Sun;
132842,7:00:00 PM,5:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132842,7:00:00 PM,5:00:00 AM,Sat;
132842,7:00:00 PM,1:00:00 PM,Sun;
132841,12:00:00 PM,7:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132841,12:00:00 PM,7:00:00 PM,Sat;
132841,12:00:00 PM,7:00:00 PM,Sun;
132840,7:00:00 AM,12:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132840,7:00:00 AM,12:00:00 PM,Sat;
132840,12:00:00 AM,1:00:00 AM,Sun;
132839,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132839,12:00:00 AM,12:00:00 AM,Sat;
132839,12:00:00 AM,12:00:00 AM,Sun;
132838,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132838,12:00:00 AM,12:00:00 AM,Sat;
132838,12:00:00 AM,12:00:00 AM,Sun;
132837,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132837,12:00:00 AM,12:00:00 AM,Sat;
132837,12:00:00 AM,12:00:00 AM,Sun;
132836,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132836,12:00:00 AM,12:00:00 AM,Sat;
132836,12:00:00 AM,12:00:00 AM,Sun;
132835,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132835,12:00:00 AM,12:00:00 AM,Sat;
132835,12:00:00 AM,12:00:00 AM,Sun;
132834,8:00:00 AM,4:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132834,12:00:00 AM,12:00:00 AM,Sat;
132834,12:00:00 AM,12:00:00 AM,Sun;
132833,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132833,12:00:00 AM,12:00:00 AM,Sat;
132833,12:00:00 AM,12:00:00 AM,Sun;
132832,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132832,12:00:00 AM,12:00:00 AM,Sat;
132832,12:00:00 AM,12:00:00 AM,Sun;
132831,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132831,12:00:00 AM,12:00:00 AM,Sat;
132831,12:00:00 AM,12:00:00 AM,Sun;
132830,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132830,12:00:00 AM,12:00:00 AM,Sat;
132830,12:00:00 AM,12:00:00 AM,Sun;
132829,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132829,12:00:00 AM,12:00:00 AM,Sat;
132829,12:00:00 AM,12:00:00 AM,Sun;
132828,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132828,12:00:00 AM,12:00:00 AM,Sat;
132828,12:00:00 AM,12:00:00 AM,Sun;
132827,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132827,12:00:00 AM,12:00:00 AM,Sat;
132827,12:00:00 AM,12:00:00 AM,Sun;
132826,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132826,12:00:00 AM,12:00:00 AM,Sat;
132826,12:00:00 AM,12:00:00 AM,Sun;
132825,9:00:00 AM,1:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132825,9:00:00 AM,1:00:00 PM,Sat;
132825,9:00:00 AM,1:00:00 PM,Sun;
132824,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132824,12:00:00 AM,12:00:00 AM,Sat;
132824,12:00:00 AM,12:00:00 AM,Sun;
132823,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132823,12:00:00 AM,12:00:00 AM,Sat;
132823,12:00:00 AM,12:00:00 AM,Sun;
132822,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132822,12:00:00 AM,12:00:00 AM,Sat;
132822,12:00:00 AM,12:00:00 AM,Sun;
132821,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132821,12:00:00 AM,12:00:00 AM,Sat;
132821,12:00:00 AM,12:00:00 AM,Sun;
132820,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132820,12:00:00 AM,12:00:00 AM,Sat;
132820,12:00:00 AM,12:00:00 AM,Sun;
132819,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132819,12:00:00 AM,12:00:00 AM,Sat;
132819,12:00:00 AM,12:00:00 AM,Sun;
132818,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132818,12:00:00 AM,12:00:00 AM,Sat;
132818,12:00:00 AM,12:00:00 AM,Sun;
132817,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132817,12:00:00 AM,12:00:00 AM,Sat;
132817,12:00:00 AM,12:00:00 AM,Sun;
132816,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132816,12:00:00 AM,12:00:00 AM,Sat;
132816,12:00:00 AM,12:00:00 AM,Sun;
132815,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132815,12:00:00 AM,12:00:00 AM,Sat;
132815,12:00:00 AM,12:00:00 AM,Sun;
132813,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132813,12:00:00 AM,12:00:00 AM,Sat;
132813,12:00:00 AM,12:00:00 AM,Sun;
132812,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132812,12:00:00 AM,12:00:00 AM,Sat;
132812,12:00:00 AM,12:00:00 AM,Sun;
132811,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132811,12:00:00 AM,12:00:00 AM,Sat;
132811,12:00:00 AM,12:00:00 AM,Sun;
132810,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132810,12:00:00 AM,12:00:00 AM,Sat;
132810,12:00:00 AM,12:00:00 AM,Sun;
132809,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132809,12:00:00 AM,12:00:00 AM,Sat;
132809,12:00:00 AM,12:00:00 AM,Sun;
132808,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132808,12:00:00 AM,12:00:00 AM,Sat;
132808,12:00:00 AM,12:00:00 AM,Sun;
132807,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132807,12:00:00 AM,12:00:00 AM,Sat;
132807,12:00:00 AM,12:00:00 AM,Sun;
132806,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132806,12:00:00 AM,12:00:00 AM,Sat;
132806,12:00:00 AM,12:00:00 AM,Sun;
132805,9:00:00 AM,8:00:00 PM,Sat;
132805,9:00:00 AM,8:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132805,9:00:00 AM,8:00:00 PM,Sun;
132804,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132804,12:00:00 AM,12:00:00 AM,Sat;
132804,12:00:00 AM,12:00:00 AM,Sun;
132803,11:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132803,11:00:00 AM,12:00:00 AM,Sat;
132803,11:00:00 AM,12:00:00 AM,Sun;
132802,9:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132802,9:00:00 AM,12:00:00 AM,Sat;
132802,9:00:00 AM,12:00:00 AM,Sun;
132801,12:00:00 PM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132801,1:00:00 PM,12:00:00 AM,Sat;
132801,1:00:00 PM,12:00:00 AM,Sun;
132799,9:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132799,10:00:00 AM,12:00:00 AM,Sat;
132799,11:00:00 AM,12:00:00 AM,Sun;
132798,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132798,12:00:00 AM,12:00:00 AM,Sat;
132798,12:00:00 AM,12:00:00 AM,Sun;
132797,10:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132797,10:00:00 AM,12:00:00 AM,Sat;
132797,10:00:00 AM,12:00:00 AM,Sun;
132796,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132796,12:00:00 AM,12:00:00 AM,Sat;
132796,12:00:00 AM,12:00:00 AM,Sun;
132795,10:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132795,9:00:00 AM,12:00:00 AM,Sat;
132795,9:00:00 AM,12:00:00 AM,Sun;
132794,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132794,12:00:00 AM,12:00:00 AM,Sat;
132794,12:00:00 AM,12:00:00 AM,Sun;
132793,10:00:00 AM,11:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132793,10:00:00 AM,12:00:00 AM,Sat;
132793,10:00:00 AM,12:00:00 AM,Sun;
132792,9:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132792,9:00:00 AM,12:00:00 AM,Sat;
132792,9:00:00 AM,12:00:00 AM,Sun;
132791,9:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132791,9:00:00 AM,12:00:00 AM,Sat;
132791,9:00:00 AM,12:00:00 AM,Sun;
132790,2:00:00 PM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132790,2:00:00 PM,12:00:00 AM,Sat;
132790,2:00:00 PM,12:00:00 AM,Sun;
132789,11:00:00 AM,8:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132789,11:00:00 AM,8:00:00 PM,Sat;
132789,11:00:00 AM,8:00:00 PM,Sun;
132788,2:00:00 PM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132788,2:00:00 PM,12:00:00 AM,Sat;
132788,2:00:00 PM,12:00:00 AM,Sun;
132787,2:00:00 PM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132787,2:00:00 PM,12:00:00 AM,Sat;
132787,2:00:00 PM,12:00:00 AM,Sun;
132786,9:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132786,9:00:00 AM,12:00:00 AM,Sat;
132786,9:00:00 AM,12:00:00 AM,Sun;
132785,2:00:00 PM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132785,2:00:00 PM,12:00:00 AM,Sat;
132785,2:00:00 PM,12:00:00 AM,Sun;
132784,2:00:00 PM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132784,2:00:00 PM,12:00:00 AM,Sat;
132784,2:00:00 PM,12:00:00 AM,Sun;
132783,11:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132783,11:00:00 AM,12:00:00 AM,Sat;
132783,11:00:00 AM,12:00:00 AM,Sun;
132782,9:00:00 AM,7:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132782,10:00:00 AM,7:00:00 PM,Sat;
132782,10:00:00 AM,7:00:00 PM,Sun;
132781,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132781,12:00:00 AM,12:00:00 AM,Sat;
132781,12:00:00 AM,12:00:00 AM,Sun;
132780,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132780,12:00:00 AM,12:00:00 AM,Sat;
132780,12:00:00 AM,12:00:00 AM,Sun;
132779,7:00:00 AM,9:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132779,7:00:00 AM,9:00:00 PM,Sat;
132779,12:00:00 AM,12:00:00 AM,Sun;
132778,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132778,12:00:00 AM,12:00:00 AM,Sat;
132778,12:00:00 AM,12:00:00 AM,Sun;
132777,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132777,12:00:00 AM,12:00:00 AM,Sat;
132777,12:00:00 AM,12:00:00 AM,Sun;
132776,1:00:00 PM,6:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132776,1:00:00 PM,6:00:00 PM,Sat;
132776,12:00:00 AM,12:00:00 AM,Sun;
132775,8:00:00 PM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132775,8:00:00 PM,12:00:00 AM,Sat;
132775,8:00:00 PM,12:00:00 AM,Sun;
132774,7:00:00 AM,11:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132774,7:00:00 AM,11:00:00 PM,Sat;
132774,7:00:00 AM,11:00:00 PM,Sun;
132773,10:00:00 AM,7:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132773,10:00:00 AM,2:00:00 PM,Sat;
132773,10:00:00 AM,2:00:00 PM,Sun;
132772,5:00:00 PM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132772,12:00:00 PM,12:00:00 AM,Sat;
132772,12:00:00 AM,12:00:00 AM,Sun;
132771,10:00:00 AM,8:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132771,10:00:00 AM,8:00:00 PM,Sat;
132771,9:00:00 AM,9:00:00 PM,Sun;
132770,12:00:00 PM,7:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132770,12:00:00 AM,12:00:00 AM,Sat;
132770,12:00:00 AM,12:00:00 AM,Sun;
132769,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132769,4:00:00 PM,11:00:00 PM,Sat;
132769,7:00:00 AM,2:00:00 PM,Sun;
132768,9:00:00 AM,8:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132768,10:00:00 AM,7:00:00 PM,Sat;
132768,10:00:00 AM,8:00:00 PM,Sun;
132767,2:00:00 PM,9:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132767,2:00:00 PM,12:00:00 AM,Sat;
132767,12:00:00 PM,12:00:00 AM,Sun;
132766,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132766,12:00:00 AM,12:00:00 AM,Sat;
132766,12:00:00 AM,12:00:00 AM,Sun;
132762,12:00:00 AM,1:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132762,7:00:00 PM,12:00:00 AM,Sat;
132762,7:00:00 PM,12:00:00 AM,Sun;
132761,11:00:00 AM,8:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132761,10:00:00 AM,10:00:00 PM,Sat;
132761,11:00:00 AM,10:00:00 PM,Sun;
132760,6:00:00 AM,4:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132760,12:00:00 AM,12:00:00 AM,Sat;
132760,12:00:00 AM,12:00:00 AM,Sun;
132759,12:00:00 PM,11:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132759,12:00:00 PM,11:00:00 PM,Sat;
132759,12:00:00 PM,11:00:00 PM,Sun;
132758,9:00:00 AM,11:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132758,9:00:00 AM,11:00:00 PM,Sat;
132758,9:00:00 AM,11:00:00 PM,Sun;
132757,5:00:00 PM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132757,5:00:00 PM,12:00:00 AM,Sat;
132757,5:00:00 PM,12:00:00 AM,Sun;
132756,8:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132756,8:00:00 AM,12:00:00 AM,Sat;
132756,8:00:00 AM,12:00:00 AM,Sun;
132755,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132755,12:00:00 AM,12:00:00 AM,Sat;
132755,12:00:00 AM,12:00:00 AM,Sun;
132754,8:00:00 AM,9:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132754,8:00:00 AM,9:00:00 PM,Sat;
132754,8:00:00 AM,7:00:00 PM,Sun;
132753,7:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132753,7:00:00 AM,12:00:00 AM,Sat;
132753,7:00:00 AM,12:00:00 AM,Sun;
132752,7:00:00 AM,4:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132752,7:00:00 AM,4:00:00 PM,Sat;
132752,12:00:00 AM,1:00:00 AM,Sun;
132751,11:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132751,11:00:00 AM,12:00:00 AM,Sat;
132751,11:00:00 AM,12:00:00 AM,Sun;
132750,1:00:00 PM,10:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132750,1:00:00 PM,10:00:00 PM,Sat;
132750,1:00:00 PM,9:00:00 PM,Sun;
132749,12:00:00 PM,11:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132749,12:00:00 PM,10:00:00 PM,Sat;
132749,12:00:00 PM,9:00:00 PM,Sun;
132748,7:00:00 PM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132748,7:00:00 PM,12:00:00 AM,Sat;
132748,12:00:00 AM,1:00:00 AM,Sun;
132747,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132747,12:00:00 AM,12:00:00 AM,Sat;
132747,12:00:00 AM,12:00:00 AM,Sun;
132746,11:00:00 AM,11:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132746,11:00:00 AM,11:00:00 PM,Sat;
132746,11:00:00 AM,10:00:00 PM,Sun;
132745,6:00:00 PM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132745,6:00:00 PM,12:00:00 AM,Sat;
132745,6:00:00 PM,12:00:00 AM,Sun;
132744,7:00:00 PM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132744,7:00:00 PM,12:00:00 AM,Sat;
132744,7:00:00 PM,12:00:00 AM,Sun;
132743,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132743,12:00:00 AM,12:00:00 AM,Sat;
132743,12:00:00 AM,12:00:00 AM,Sun;
132742,8:00:00 AM,4:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132742,9:00:00 AM,4:00:00 PM,Sat;
132742,9:00:00 AM,4:00:00 PM,Sun;
132741,7:00:00 PM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132741,7:00:00 PM,12:00:00 AM,Sat;
132741,7:00:00 PM,12:00:00 AM,Sun;
132740,8:00:00 AM,1:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132740,8:00:00 AM,1:00:00 PM,Sat;
132740,8:00:00 AM,1:00:00 PM,Sun;
132739,8:00:00 AM,6:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132739,8:00:00 AM,6:00:00 PM,Sat;
132739,8:00:00 AM,4:00:00 PM,Sun;
132738,6:00:00 PM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132738,6:00:00 PM,12:00:00 AM,Sat;
132738,6:00:00 PM,12:00:00 AM,Sun;
132737,10:00:00 AM,5:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132737,10:00:00 AM,5:00:00 PM,Sat;
132737,10:00:00 AM,11:00:00 AM,Sun;
132736,10:00:00 AM,10:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132736,10:00:00 AM,10:00:00 PM,Sat;
132736,10:00:00 AM,10:00:00 PM,Sun;
132735,9:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132735,9:00:00 AM,11:00:00 PM,Sat;
132735,9:00:00 AM,11:00:00 PM,Sun;
132734,9:00:00 AM,11:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132734,9:00:00 AM,11:00:00 PM,Sat;
132734,10:00:00 AM,11:00:00 PM,Sun;
132733,10:00:00 AM,11:00:00 PM,Mon;Tue;Wed;Thu;Fri;
132733,10:00:00 AM,11:00:00 PM,Sat;
132733,9:00:00 AM,10:00:00 PM,Sun;
132732,7:00:00 PM,2:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132732,7:00:00 PM,2:00:00 AM,Sat;
132732,7:00:00 PM,2:00:00 AM,Sun;
132731,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132731,12:00:00 AM,12:00:00 AM,Sat;
132731,12:00:00 AM,12:00:00 AM,Sun;
132730,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132730,12:00:00 AM,12:00:00 AM,Sat;
132730,12:00:00 AM,12:00:00 AM,Sun;
132729,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132729,12:00:00 AM,12:00:00 AM,Sat;
132729,12:00:00 AM,12:00:00 AM,Sun;
132728,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132728,12:00:00 AM,12:00:00 AM,Sat;
132728,12:00:00 AM,12:00:00 AM,Sun;
132727,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132727,12:00:00 AM,12:00:00 AM,Sat;
132727,12:00:00 AM,12:00:00 AM,Sun;
132726,12:00:00 AM,12:00:00 AM,Mon;Tue;Wed;Thu;Fri;
132726,12:00:00 AM,12:00:00 AM,Sat;
